FiscalVendorId,FiscalVendorCode,VendorName,SierraVendorCode
571,265378,BARNES & NOBLE BOOKSELLERS,16592
572,265468,BARNES & NOBLE DIRECT,17404
573,267223,BARNHARDT & ASHE,22078
574,268951,BARRONS EDUCATIONAL SER,8720
575,266936,BARTHA VISUAL INC.,21780
576,268147,BARTLEBY'S BOOKS,23047
577,268976,BASEBALL AMERICA,9461
578,267138,BASEBALL BLUEBOOK,21989
579,264926,BASEBALL WEEKLY,11181
580,267216,BASTET PUBLISHING,22070
581,268376,BATON ROUGE GENEALOGICAL AND,3111
582,275320,BAUMAN RARE BOOKS,v612
583,267910,BAYWOOD PUBLISHING COMPANY,22790
584,267085,BBC AMERICA SHOP,21935
585,267567,BBC MUSIC MAGAZINE,22435
586,266865,BBI MEDIA INC.,21697
587,267454,BBK HEALTHCARE INC,22311
588,267283,BC PRODUCTIONS,22139
589,280098,BE YOU PRODUCTIONS,v962
590,264856,BEACHAM PUBLISHING COMPANY,10215
591,267622,BEARCAT SPORTS DIGEST,22490
592,280639,BEARPORT PUBLISHING CO.,v1060
593,267519,BECKHAM PUBLICATIONS,22382
594,279416,BEEGEE PUBLISHERS,v869
595,265860,BEEHIVE FOUNDATION,19813
596,282001,BEERADVOCATE,v1297
597,268185,BEHRMAN HOUSE,23089
598,273421,BELGIAN LACES,v511
599,265496,BELL & HOWELL,17636
600,267008,BELL COUNTY HISTORICAL SOCIETY,21856
601,267460,BELLE BOOKS,22317
602,269202,BELLEFAIRE JEWISH CHILDREN'S B,v11
603,265271,BELLWETHER PUBLISHING LTD.,15483
604,266716,BELMONT COUNTY CHAPTER OGS,21539
605,267452,BEN OHMART,22309
606,267577,BENCH PRESS BOOKS,22445
607,266093,BENCHMARK PUBLICATIONS LTD.,20732
608,268958,BENGALS REPORT,9095
609,265583,BENNETT-WALLS,18224
610,267310,BENTHAM PRESS,22166
611,267096,BEQUEST BOOKS,21946
612,267721,BERCO PRODUCTION,22593
613,266223,BERGHAHN BOOKS,21000
614,267028,BERGHAHN BOOKS,21876
615,266463,BERGHAHN JOURNALS,21278
616,274701,BERKS COUNTY GENEALOGICAL SOCI,v591
617,265623,BERKSHIRE FAMILY HISTORY,18502
618,272759,BERKSHIRE FAMILY HISTORY SOCIE,v460
619,264959,BERLET FILMS,11750
620,265012,BERLITZ INTERNATIONAL INC.,12217
621,268725,BERNAN ASSOCIATES,62028
622,268973,BERNAN ASSOCIATES,9418
623,265745,BERNAN ASSOCIATES - UNIPUB,1921
624,266204,BERNARD HAMEL SPANISH BOOK,20971
625,265644,BERRIEN COUNTY GENEALOGICAL,18614
626,267420,BEST BOOKS,22276
627,266961,BETH EDWARDS,21808
628,264866,BETTER HOMES AND GARDENS BOOKS,10402
629,268020,BETTER LIVING MAGAZINE,22909
630,267631,BETTER NUTRITION,22499
631,282476,BEV EIDING,v1398
632,268827,BEVERAGE MARKETING CORPORATION,7282
633,267578,BEVERLY HILLS ORGANIZER,22446
634,275597,BEYOND PLAY,v618
635,267673,BHB INTERNATIONAL,22545
636,268653,BI RESEARCH,5695
637,268993,BI-FOLKAL PRODUCTIONS INC.,9673
638,264940,BIBLE REVIEW,11339
639,268386,BIBLE REVIEW,3217
640,267075,BIBLIO PRESS,21926
641,266320,BIBLIODATA,21125
642,268987,BIBLIOGRAPHICAL SOCIETY,9626
643,269806,BIBLIOMANIA,v116
644,266987,BIBLIOTHECA ISLAMICA INC.,21835
645,267261,BIBLIOTHEQUE: WORLD WIDE,22117
646,265223,BIG KIDS PRODUCTIONS INC,14866
647,266343,BIG LAUTER TUN BOOKS,21150
648,266256,BIG PIG GIG MERCHANDISE,21051
649,268018,BIG TENT ENTERTAINMENT,22906
650,268041,BIG TREE BOOKS,22931
651,265765,BILINGUAL PUBLICATIONS CO.,19339
652,268164,BILL AND JEAN VENRICK,23065
653,268693,BILL COMMUNICATIONS,6017
654,266409,BILL GORDON/CHESTER FRITZ LIB,21221
655,266642,BILL HIRSCH,21463
656,266069,BILLBOARD,20673
657,266180,BILLBOARD DIRECTORIES,20936
658,266355,BILLY BUDD FILMS,21165
659,266181,BIP DIRECTORIES,20937
660,265155,A & E HOME VIDEO,13975
661,281366,A FILMED RECORD,v1174
662,271434,A GENTLE WIND,v305
663,267878,A. B. FRIERSON,22757
664,267549,A. H. FERGUSON,22417
665,265473,A. K. PETERS,17442
666,267888,A. R. E. PRESS,22767
667,267313,A. RUTH CREATIONS,22169
668,273414,A. RUTH CREATIONS,v504
669,268850,A. S. PRATT & SONS,74670
670,272196,A.D.A. EDITA TOKYO COMPANY LIM,v424
671,268975,A.M. BEST CO.,9460
672,267523,A.M. BEST COMPANY INC.,22387
673,268445,A.M.P.A.S.,3751
674,281437,A-CAPPELLA,v1193
675,268330,A-R EDITIONS INC,277
676,267059,A'SAPH YISRAEL,21909
677,266246,AAA CINCINNATI,21031
678,266928,AACE - ASSOCIATION FOR THE,21771
679,265886,AAFRC TRUST FOR PHILANTHROPY,19941
680,266633,AAPC,21454
681,266123,AARDVARK VANHEIM,20820
682,267307,AARDWOLF PRESS,22163
683,278295,AARON DELAMATRE,v751
684,281169,AATE,v1118
685,266930,ABA BANKING JOURNAL,21773
686,268402,ABARIS BOOKS,331
687,268424,ABBEVILLE PUBLISHING GROUP,351
688,266318,ABBEY PUBLICATIONS INC.,21123
689,265771,ABC DIRECTORY,19370
690,264990,ABC-CLIO INC.,120
691,266490,ABCS PUBLISHING,21306
692,266935,ABDO PUB.,21779
693,266548,ABE OSHEROFF,21365
694,279980,ABERDEEN & NE SCOTLAND FAMILY,v948
695,282171,ABM PUBLISHING LTD.,v1343
696,269333,ABODE OF THE ETERNAL TAO,v22
697,282813,ABRAHAM MOLLER,v1443
698,279895,ABRAMS & COMPANY,v943
699,281438,ABSOLUTE BACKORDER SERVICE,v1194
700,278796,ABSOLUTE MULTIMEDIA INC.,v800
701,269121,ABSOLUTE PRESS,21747
702,268535,ACADEMIC INTERNATIONAL PRESS,475
703,264929,ACADEMIC PRESS,11251
704,268591,ACADEMIC PRESS INC,520
705,267218,ACADEMY CHICAGO PUBLISHERS,22073
706,276210,ACADEMY OF MANAGEMENT JOURNAL,v647
707,268641,ACADEMY OF MEDICINE,566
708,268654,ACADIAN GENEALOGY EXCHANGE,570
709,266233,ACCESS PRODUCTIONS,21012
710,265133,ACCESS PUBLISHERS NETWORK,13759
711,266187,ACCESS RUSSIA,20945
712,280460,ACCLAIM PRESS,v1023
713,265055,ACCUITY,12865
714,266729,ACETO BOOKMEN,21552
715,266378,ACHIEVEMENT U.S.A. CORPORATION,21190
716,273494,ACJS SECRETARIAT,v523
717,265721,ACL & SAL RAILROADS HISTORICAL,19033
718,267872,ACORN ALLIANCE,22750
719,266211,ACORN BOOKS,20983
720,265290,ACORN MEDIA PUBLISHING,15636
721,267844,ACRES USA,22720
722,267984,ACS PUBLICATIONS,22868
723,269880,ACTRACE,v126
724,274307,ADAIR COUNTY GENEALOGICAL SOCI,v573
725,266632,ADAIR PUBLISHING,21453
726,267253,ADAM CONWAY,22109
727,268150,ADAMS COUNTY GENEALOGICAL,23051
728,268905,ADAMS MEDIA CORPORATION,79532
729,267583,ADDAX PUBLISHING GROUP,22451
730,267309,ADDICUS BOOKS INC.,22165
731,268952,ADDISON-WESLEY PUBLISHING CO.,8739
732,266769,ADELL PRESS,21597
733,271444,ADELMORE PRESS,v313
734,265249,ADIRONDACK LIFE,15229
735,265669,ADOPTIVE FAMILIES OF AMERICA,18732
736,265312,ADVANSTAR COMMUNICATIONS INC,15912
737,264983,ADVANSTAR MARKETING SERVICES,11991
738,265009,ADVANTEDGE,12193
739,265884,ADVENTIST BOOK CENTER,19926
740,265403,ADVENTURE PUBLICATIONS INC.,16836
741,271276,ADVENTURE TRAIL PUBLISHING,v270
742,265150,ADVENTURE TRAVEL SOCIETY INC.,13933
743,266959,ADVENTURE--BACK ISSUES,21805
744,266189,ADVENTURES UNLIMITED PRESS,20947
745,267012,ADVISOR MEDIA,21860
746,265094,ADWEEK DIRECTORIES,13305
747,267628,ADWEEK EASTERN,22496
748,266561,AEON PUBLISHING CO INC,21378
749,268014,AFRICA WORLD PRESS,22902
750,265085,AFRICA WORLD PRESS INC.,13201
751,268261,AFRICAN AMERICAN GENEALOGY,23171
752,264883,AFRICAN AMERICAN IMAGES,10616
753,265251,AFRICAN-AMERICAN GENEALOGICAL,15285
754,267275,AFRICANA HOMESTEAD LEGACY,22131
755,265217,AFRO AMERICAN PRESS,14771
756,268475,AFRO-AMERICAN HISTORICAL AND,4034
757,274962,AFRO-AMERICANS IN NEW YORK LIF,v600
758,267277,AFTON HISTORICAL SOCIETY,22133
759,276796,AGO,v680
760,267389,AGRINDE PUBLICATIONS,22245
761,274898,AGS EDMONTON BRANCH,v597
762,266102,AGU,20766
763,268087,AHA PROCESS INC.,22979
764,279677,AHMED DIENG,v896
765,264932,AHSGR,11272
766,265242,AICPCU,15111
767,279830,AIKEN-BARNWELL GENEALOGICAL SO,v932
768,273426,AIR FORCE ASSOCIATION,v517
769,265040,AIRBRUSH ACTION,1252
770,266500,AIRCRAFT OWNERS & PILOTS ASSN,21316
771,267653,AJ PRODUCTIONS INC.,22524
772,280270,AJUMPSBSHOOTS PRODUCTION,v981
773,267047,AKADEMIAI KIADO RT.,21897
774,266525,AKASHIC BOOKS,21341
775,267339,AKB PUBLICATIONS,22195
776,268625,AKRON BEACON JOURNAL,5477
777,270394,AL ALFARO BOOK SALES,v192
778,267041,AL JUMUAH,21890
779,281083,AL-ANON FAMILY GROUP HEADQUART,v1098
780,265956,AL-SAADAWI PUBLICATIONS,20264
781,265552,ALAN C. HOOD & COMPANY,17996
782,265147,ALAN MEYERS & ASSOCIATES,13904
783,266577,ALAN MORTON,21395
784,268788,ALAN WOFSY FINE ARTS,6896
785,266438,ALASKA MAGAZINE,21251
786,266086,ALBAN INSTITUTE,20711
787,265086,ALBEMARLE COUNTY HISTORICAL,1320
788,265585,ALBERT EINSTEIN INSTITUTION,18252
789,267256,ALBRIGHT-KNOX ART GALLERY,22112
790,269110,ALECTO HISTORICAL EDITIONS,20861
791,267484,ALEMBIC PRESS,22344
792,267640,ALEMBIC PRESS,22508
793,267167,ALEPH-BET BOOKS INC.,22019
794,265291,ALEXANDER BOOKS,15657
795,280371,ALEXANDER COUNTY ANCESTRY ASSO,v1012
796,268988,ALEXANDER HAMILTON INSTITUTE,9629
797,280250,ALEXANDER STREET PRESS,v980
798,265529,ALFRED CRAIG,17863
799,268436,ALFRED JAEGER INC.,36250
800,268332,ALFRED PUBLISHING COMPANY,2786
801,268959,ALFRED PUBLISHING COMPANY,9100
802,265801,ALIBRIS,19523
803,269560,ALICE H. BALTERMAN,v44
804,282790,ALICE SKIRTZ,v1442
805,267896,ALIFORM GROUP,22776
806,266249,ALISE,21040
807,281153,ALISSA COHEN,v1116
808,280164,ALLAN L. HORVATH PUBLICATIONS,v971
809,267743,ALLAN W. BERNARD OR URSULINES,22616
810,271619,ALLEN COUNTY CHAPTER OGS,v353
811,269152,ALLEN COUNTY GENEALOGICAL SOCIETY,v5
812,264965,ALLIANCE GENEALOGICAL SOCIETY,11823
813,267050,ALLURED PUBLISHING CORPORATION,21900
814,265115,ALLY PRESS CENTER,13553
815,267596,ALLYN AND BACON,22464
816,266509,ALMA A. SMITH,21325
817,267148,ALMAGRE BOOKS,22000
818,269100,ALPHA ACADEMIC,1500
819,268121,ALPHA OMEGA,23017
820,271402,ALPHABET RESOURCES INC.,v289
821,267766,ALTA BOOKS,22641
822,266084,ALTAMIRA PRESS,20707
823,280640,ALTERNATE GOLF SHOT INC.,v1062
824,268112,ALTERNATIVE INVESTOR,23007
825,267382,ALTOONA AREA PUBLIC LIBRARY,22239
826,264885,ALTSCHUL GROUP CORPORATION,10625
827,266591,ALUMNI ASSOCIATION,21409
828,267247,ALURE PRODUCTIONS,22103
829,265935,AMANA PUBLICATIONS,20187
830,266451,AMATEUR CHAMBER MUSIC PLAYERS,21264
831,265717,AMAZON,19024
832,269127,AMAZONIA CONFERENCE,22509
833,267924,AMBAR PAST,22805
834,267823,AMBASSADOR FAITH WHITTLESEY,22699
835,267344,AMBER-ALLEN PUBLISHING,22200
836,265263,AMBLESIDE EDUCATIONAL PRESS,15427
837,264967,AMBROSE VIDEO PUBLISHERS,11830
838,265377,AMC PUBLISHING COMPANY,16581
839,265351,AMEREON LTD.,1625
840,265104,AMERICA'S COMMUNITY BANKERS,13434
841,278926,AMERICA'S SECOND HARVEST,v809
842,266698,AMERICAN ACADEMY OF FAMILY,21521
843,272333,AMERICAN ANTIQUARIAN SOCIETY,v429
844,265779,AMERICAN ASSOCIATION FOR,1940
845,264974,AMERICAN ASSOCIATION OF,11891
846,265202,AMERICAN ASSOCIATION OF,14609
847,266657,AMERICAN ASSOCIATION OF,2147
848,266954,AMERICAN ASSOCIATION OF,21799
849,266998,AMERICAN ASSOCIATION OF,21846
850,268680,AMERICAN ASSOCIATION OF,5944
851,277569,AMERICAN ASSOCIATION OF INDIVI,v723
852,267643,AMERICAN ASSOCIATION ON MENTAL,22512
853,275935,AMERICAN ASTRONAUTICAL SOCIETY,v636
854,271970,AMERICAN ATHEISTS,v390
855,268574,AMERICAN BACH SOCIETY,50430
856,265192,AMERICAN BAR ASSOCIATION,14415
857,268073,AMERICAN BIOGRAPHICAL INST.,22965
858,265500,AMERICAN BOOK PRICES CURRENT,17665
859,281672,AMERICAN BOOK REVIEW,v1248
860,268314,AMERICAN CAMPING ASSOCIATION,2620
861,268315,AMERICAN CANAL SOCIETY,2623
862,268841,AMERICAN CERAMICS,7416
863,265274,AMERICAN CHEMICAL SOCIETY,15514
864,268318,AMERICAN CHEMICAL SOCIETY,2650
865,267066,AMERICAN CINEMATOGRAPHER,21916
866,280346,AMERICAN COLLEGE OF FORENSIC E,v1001
867,266942,AMERICAN COLLEGIATE NETWORK,21786
868,270693,AMERICAN CONSERVATIVE LLC,v219
869,271545,AMERICAN CONSERVATIVE LLC,v340
870,265181,AMERICAN CONTRACT BRIDGE,14297
871,268334,AMERICAN CORRECTIONAL,2820
872,268351,AMERICAN DENTAL ASSOCIATION,2970
873,271058,AMERICAN DIALECT SOCIETY,v250
874,265031,AMERICAN DRAMA,12450
875,265947,AMERICAN ENTERPRISE,20218
876,268371,AMERICAN ENTERPRISE,3100
877,267511,AMERICAN ENTERPRISE INSTITUTE,22372
878,267191,AMERICAN EXPRESS PUBLISHING CO,22044
879,271693,AMERICAN FOLK ART MUSEUM,v361
880,268393,AMERICAN FOUNDATION FOR THE,3260
881,266925,AMERICAN FOUNDRY SOCIETY INC,21768
882,272043,AMERICAN GEOLOGICAL INSTITUTE,v400
883,266252,AMERICAN GOLFER,21045
884,265957,AMERICAN HISTORICAL PRESS,20267
885,267121,AMERICAN HISTORICAL PUBLISHERS,21972
886,266805,AMERICAN HISTORICAL SOCIETY OF,21634
887,282462,AMERICAN HOME-SCHOOL PUBLISHIN,v1389
888,266319,AMERICAN HORSE COUNCIL,21124
889,266664,AMERICAN HORSE SHOW ASSOC.,21487
890,264888,AMERICAN HOSPITAL ASSOCIATION,10682
891,265305,AMERICAN HOTEL & MOTEL,15827
892,265702,AMERICAN INDIAN SCIENCE &,18919
893,267067,AMERICAN INST OF AERONAUTICS,21917
894,267655,AMERICAN INST OF AERONAUTICS,22526
895,266432,AMERICAN INSTITUTE OF,21245
896,267636,AMERICAN INSTITUTE OF,22504
897,268293,AMERICAN INSTITUTE OF,2424
898,265122,AMERICAN INSTITUTE OF PHYSICS,13629
899,271965,AMERICAN INSTITUTE OF SMALL BU,v384
900,264999,AMERICAN INSURANCE ASSOCIATION,12151
901,266675,AMERICAN IRON & STEEL INST,21499
902,265867,AMERICAN ISRAELITE,19861
903,265739,AMERICAN JEWISH COMMITTEE,19182
904,267065,AMERICAN JOURNAL OF BOTANY,21915
905,270683,AMERICAN KENNEL CLUB INC.,v206
906,281167,AMERICAN KENNEL CLUB INC.,v208
907,264928,AMERICAN LEGAL PUBLISHING CORP,11246
908,265872,AMERICAN LEGION,19875
909,268490,AMERICAN LIBRARY ASSOCIATION,4200
910,268520,AMERICAN LIBRARY ASSOCIATION,4564
911,265185,AMERICAN LITERARY TRANSLATORS,1431
912,268497,AMERICAN MANAGEMENT,4281
913,268851,AMERICAN MANAGEMENT ASSOC.,7469
914,274244,AMERICAN MAP-LANGENSCHEIDT PUB,v566
915,268505,AMERICAN MATHEMATICAL SOCIETY,4350
916,269980,AMERICAN MEDIA INC.,v151
917,268740,AMERICAN MEDICAL ASSOCIATION,6401
918,268990,AMERICAN MINES HANDBOOK,9644
919,268804,AMERICAN MUSICAL INSTRUMENT,7037
920,268516,AMERICAN MUSICOLOGICAL SOCIETY,4520
921,265215,AMERICAN NUCLEAR SOCIETY INC,14743
922,265920,AMERICAN NURSERYMAN,20117
923,268802,AMERICAN ORIENTAL SOCIETY,7008
924,267049,AMERICAN PHARMACEUTICAL ASSO-,21899
925,268536,AMERICAN PHILOSOPHICAL SOCIETY,4763
926,281176,AMERICAN PHOTO,v1122
927,265016,AMERICAN PLANNING ASSOCIATION,1229
928,268552,AMERICAN POETRY REVIEW,4888
929,268542,AMERICAN PRINTING HOUSE,4818
930,267267,AMERICAN PRODUCTS CORPORATION,22123
931,266779,AMERICAN PROSPECT INC,21607
932,268966,AMERICAN PSYCHIATRIC ASSOCIA-,9259
933,264986,AMERICAN PSYCHOLOGICAL,12040
934,266982,AMERICAN PUBLIC TRANSPORTATION,21830
935,268551,AMERICAN PUBLIC WELFARE ASSOC.,4881
936,271057,AMERICAN RECORDER,v249
937,264895,AMERICAN RECYCLING MARKET,10761
938,265706,AMERICAN ROAD & TRANSPORTATION,18962
939,266336,AMERICAN SELF-HELP GROUP,21143
940,266529,AMERICAN SOCIETY FOR PUBLIC,21345
941,267211,AMERICAN SOCIETY FOR QUALITY,22065
942,268295,AMERICAN SOCIETY FOR TESTING,2437
943,271548,AMERICAN SOCIETY OF CRIMINOLOG,v343
944,267585,AMERICAN SOCIETY OF ENGINEE-,22453
945,266927,AMERICAN SOCIETY OF LANDSCAPE,21770
946,268302,AMERICAN SOCIETY OF MECHANICAL,2528
947,268961,AMERICAN SOCIETY OF MECHANICAL,9156
948,267287,AMERICAN SOCIETY OF SAFETY,22143
949,271969,AMERICAN SQUARE DANCE,v389
950,273554,AMERICAN STERN WHEEL ASSOCIATI,v529
951,266420,AMERICAN STRING TEACHERS ASSOC,21233
952,266637,AMERICAN SUNBEAM PUBLISHER,21458
953,267552,AMERICAN SWISS FOUNDATION,22420
954,266456,AMERICAN SYMPHONY ORCHESTRA,21270
955,265571,AMERICAN THEOLOGICAL LIBRARY,1809
956,270692,AMERICAN UNITED FOR SEPARATION,v218
957,267390,AMERICAN UNIVERSITY UNIVERSITY,22246
958,268856,AMERICAN VIOLA SOCIETY,7511
959,268394,AMERICAN WATCHMAKERS-,3264
960,281288,AMERICAN WATCHMAKERS-CLOCKMAKE,v1154
961,267668,AMERICAN WATER WORKS,22540
962,269719,AMERICAN WELDING SOCIETY GLOBA,v61
963,266666,AMERICAN ZOO & AQUARIUMS ASSN,21489
964,273420,AMERICAN-FRENCH GENEALOGICAL S,v510
965,274549,AMERICAN/SCHLESWIG-HOLSTEIN SO,v579
966,265933,AMERITECH,20183
967,267840,AMG INTERNATIONAL,22716
968,266118,AMHERST H. WILDER FOUNDATION,20805
969,267968,AMI BOOKS,22852
970,268301,AMS PRESS INC.,250
971,266089,AMSCO PUBLICATIONS,20718
972,268381,AMUSEMENT BUSINESS,3151
973,268674,AMUSEMENT BUSINESS,5900
974,271618,AMUSEMENT BUSINESS,v352
975,267272,AMUSEMENT PARK JOURNAL,22128
976,268672,AMWARD PUBLICATIONS INC.,5884
977,266060,AMY BORKOWSKY,20648
978,267242,AN NASC,22098
979,265143,ANATOMICAL CHART COMPANY,13878
980,265981,ANCESTOR DETECTIVE,20347
981,274247,ANCESTRAL TRAILS HISTORICAL SO,v569
982,265714,ANCESTRY,19016
983,267018,ANCESTRY,21866
984,267177,ANCESTRY,22029
985,268678,ANCESTRY,5930
986,265309,ANCHOR BAY ENTERTAINMENT,15872
987,273493,ANCIENT MONUMNETS SOCIETY,v522
988,277980,ANDERSON BRANCH PERIODICAL CLA,ANDPERCLAIM
989,279829,ANDERSON COUNTY CHAPTER SCGS,v931
990,268679,ANDERSON PUBLISHING CO.,5942
991,265230,ANDREW HARPER'S HIDEAWAY,14970
992,281250,ANDREW J. WNUK,v1140
993,266774,ANGELA LLOYD,21602
994,274473,ANGELA REUSS,v578
995,268143,ANGELUS PRESS,23043
996,269484,ANGIE LAWSON,v40
997,270316,ANGIE LAWSON,v180
998,278462,ANIMAL WELFARE INSTITUTE,v765
999,264903,ANIMALS' AGENDA,10883
1000,266551,ANITA SAEWITZ,21368
1001,266815,ANKER PUBLISHING,21644
1002,268269,ANNA BELTRANI,23179
1003,278297,ANNE ARUNDEL GENEALOGICAL SOCI,v753
1004,267024,ANNE FRANK CENTER USA,21872
1005,273341,ANNE SHARP,v503
1006,276382,ANNENBERG FOUNDATION,v653
1007,268685,ANNENBERG/CPB PROJECT,5980
1008,268688,ANNUAL REVIEWS INC.,6000
1009,281251,ANONYMOUS SKATE SHOP,v1141
1010,266258,ANOTHER LOOK BOOKS,21057
1011,271878,ANSON COUNTY GENEALOGICAL SOCI,v381
1012,267753,ANTARACTIC PRESS INC.,22627
1013,266771,ANTHONY C. SCHMIDT FINE ART,21599
1014,265118,ANTHROPOSOPHIC PRESS,13580
1015,265001,ANTIQUE AUTOMOBILE CLUB OF,12153
1016,268699,ANTIQUE COLLECTORS CLUB,6078
1017,268889,ANTIQUE PUBLICATIONS,78616
1018,268922,ANTIQUE REVIEW,815
1019,265449,ANTIQUE TRADER,17235
1020,267542,ANUBIS PRESS,22408
1021,267987,AOL TIME WARNER BOOK GROUP,22872
1022,279698,APERTURE CUSTOMER SERVICE,v899
1023,265387,APGAR FAMILY ASSOCIATION,16692
1024,266673,APOGEE,21497
1025,266960,APPALACHIAN CONNECTION,21807
1026,268903,APPALACHIAN HERITAGE,79450
1027,268385,APPLAUSE,3213
1028,268964,APPLAUSE THEATRE BOOKS,9199
1029,265489,APPLE BOOKS,17538
1030,265916,APPLETREE PRESS INC.,20086
1031,280067,APPLEWOOD BOOKS,v960
1032,267294,APPLEZABA PRESS,22150
1033,264949,APPLIED COMPUTER RESEARCH,11499
1034,268828,APPRAISAL INSTITUTE,7285
1035,281616,APRIL FOSTER,v1241
1036,270441,AQUARIAN REALITY DISTRIBUTION,v197
1037,269883,AQUARIUS HEALTH CARE VIDEOS,v129
1038,265973,AQUARIUS VIDEOS,20316
1039,266547,ARAB FILM DISTRIBUTION,21364
1040,265842,ARBEITSGEMEINSCHAFT,19720
1041,276682,ARBORIST NEWS,v667
1042,266192,ARCADIA PRESS,20950
1043,265443,ARCADIA PUBLISHING,17215
1044,266024,ARCADIA PUBLISHING,20499
1045,270393,ARCHAEOLOGICAL SOCIETY OF OHIO,v190
1046,266028,ARCHAEOLOGY MAGAZINE,20507
1047,269978,ARCHANT LIFE LTD,v149
1048,266191,ARCHDIOCESAN HISTORICAL,20949
1049,265591,ARCHER M. HUNTINGTON ART,18290
1050,268172,ARCHIDIOCESAN HISTORICAL,23075
1051,274038,ARCHITECTS JOURNAL,v549
1052,264909,ARCHITECTURE IN GREECE PRESS,10944
1053,265665,ARGO/MICROGRAPHICS,18720
1054,270386,ARGOSY BOOK STORE,v182
1055,266163,ARGUS BOOKS AND GRAPHICS,20895
1056,266447,ARIADNE PRESS,21260
1057,264893,ARION,10748
1058,268747,ARION PRESS,6485
1059,267898,ARIZONA GENEALOGICAL ADVISORY,22778
1060,266728,ARKANSAS GENEALOGICAL RESEARCH,21551
1061,279824,ARKANSAS RESEARCH INC.,v926
1062,268005,ARKHAM HOUSE,22892
1063,269266,ARKHAM HOUSE PUBLISHERS,v20
1064,268937,ARKIVMUSIC,8405
1065,264927,ARLIS/OHIO VALLEY,11206
1066,268761,ARMY TIMES,6616
1067,267579,ARNICA PUBLISHING INC.,22447
1068,272535,ARPHAX PUBLISHING CO.,v443
1069,265963,ARROWSMITH PUBLISHING COMPANY,20285
1070,268860,ARS ORIENTALIS,7543
1071,267271,ARSENAL PULP PRESS,22127
1072,264975,ART INSTITUTE OF CHICAGO,11893
1073,268776,ART INSTITUTE OF CHICAGO,6760
1074,266484,ART LEAGUE,21300
1075,266629,ART LIBRARIES SOC OF NA,2144
1076,282116,ART NEWSPAPER,v1332
1077,268662,ART PAPERS,5793
1078,277447,ART SERVICES INTL.,v717
1079,266552,ART VIDEO WORLD,21369
1080,268245,ARTBA,23154
1081,270685,ARTFORUM,v210
1082,279374,ARTHRITIS FOUNDATION,v866
1083,273624,ARTHUR MCALLISTER PUBLISHERS,v533
1084,268168,ARTHUR W MCGRAW,23070
1085,280493,ARTIFAX BOOKS,v1028
1086,265637,ARTISAN,18554
1087,266404,ARTLEAF PUBLISHING COMPANY,21216
1088,268098,ARTMEDIACO INCORPORATED,22991
1089,272540,ARTNET WORLDWIDE CORPORATION,v448
1090,267189,ARTS CHRONICLE,22042
1091,267234,ARTSPIKE MAGAZINE,22090
1092,279782,ARTWORKS,v913
1093,282658,ARVIN AND MAY STREET PUBLICATI,v1413
1094,265940,ASC HOLDING CORP,20200
1095,269204,ASGARD PUBLISHING COMPANY,v14
1096,266394,ASH TREE PUBLISHING,21206
1097,268450,ASHGATE PUBLISHING,3794
1098,268798,ASHLAND COUNTY CHAPTER OGS,7001
1099,266203,ASHLEY MARK PUBLISHING CO,20970
1100,265565,ASHTABULA COUNTY GENEALOGICAL,18067
1101,266172,ASIA FOR KIDS,20923
1102,273006,ASIA LAW & PRACTICE,v482
1103,268752,ASIAN DEVELOPMENT BANK,6540
1104,272945,ASIAN SURVEY,v479
1105,268211,ASIS,23117
1106,266162,ASKART,20893
1107,281381,ASLAN'S FANCY,v1177
1108,265535,ASM COMMUNICATIONS,17909
1109,268353,ASM INTERNATIONAL,2976
1110,268590,ASM INTERNATIONAL,5200
1111,278365,ASPATORE BOOKS,v757
1112,265294,ASPEN PUBLISHERS INC.,15701
1113,268409,ASPEN PUBLISHERS INC.,3422
1114,266609,ASPEN PUBLISHING,21427
1115,265388,ASSET ALTERNATIVES INC.,16697
1116,266494,ASSN DES FAMILLES DUBOIS INC,21310
1117,268687,ASSOCIATED MEDIA COMPANIES,5999
1118,268820,ASSOCIATED UNIVERSITY PRESSES,7200
1119,267368,ASSOCIATES IN MEDICAL,22225
1120,266821,ASSOCIATION DES FAMILLES,21650
1121,268416,ASSOCIATION FOR COMPUTING,3478
1122,271426,ASSOCIATION FOR INFORMATION AN,v296
1123,267620,ASSOCIATION FOR INVESTMENT,22488
1124,265582,ASSOCIATION FOR SUPERVISION,18216
1125,268840,ASSOCIATION FOR SYMBOLIC LOGIC,7414
1126,272049,ASSOCIATION FOR THE ADVANCEMEN,v407
1127,266645,ASSOCIATION FOR THE STUDY OF,21466
1128,266850,ASSOCIATION FOR THE STUDY OF,21680
1129,265503,ASSOCIATION OF AMERICAN,17676
1130,268980,ASSOCIATION OF COLLEGIATE,9531
1131,266744,ASSOCIATION OF SOCIAL WORK,21569
1132,268216,ASSOCIATION ON AMERICAN INDIAN,23122
1133,266802,AST PRESS,21631
1134,268248,ASTM INTERNATIONAL,23157
1135,265395,ASTRAGAL PRESS,16767
1136,267605,ASTRO COMMUNICATIONS SERVICES,22473
1137,267108,ASTROLABE,21958
1138,267340,ATELIERS VIS-A-VIS,22196
1139,268912,ATHENS COUNTY HISTORICAL,79704
1140,264902,ATHENS COUNTY HISTORICAL SOCIE,10867
1141,267728,ATHLETIC GUIDE PUBLISHERS,22600
